	GeneID	Control_Rep1	Control_Rep2	sgRNA6_D3_Rep1	sgRNA6_D3_Rep2	sgRNA7_D3_Rep1	sgRNA7_D3_Rep2	sgRNA6_D5_Rep1	sgRNA6_D5_Rep2	sgRNA7_D5_Rep1	sgRNA7_D5_Rep2
4760	ENSG00000126895	2.29070770112704	0	4.61135535264074	3.69351450815892	14.0782967293264	1.81591633449208	3.6197135733495	11.3040392465285	0	3.59920605045946
4761	ENSG00000198910	2.29070770112704	6.72422639607847	0	3.69351450815892	1.17319139411054	1.81591633449208	1.80985678667475	1.99483045526973	1.73104083335884	0
4762	ENSG00000067840	566.950156028942	650.008551620919	380.436816592861	177.288696391628	254.582532521986	178.86775894747	384.594567168384	208.792254318231	387.753146672381	205.154744876189
4763	ENSG00000180879	1097.24898883985	1071.39340577517	1688.90889790467	1532.80852088595	1993.2521785938	1505.39464129393	1608.96268335385	1855.85726688594	1724.98219044209	1848.79217458601
4764	ENSG00000172590	434.089109363574	400.091470566669	517.624638333923	565.107719748314	716.819941801537	535.695318675163	524.858468135677	519.320861855219	524.50537250773	685.048884937451
4765	ENSG00000067829	628.799263959372	670.181230809154	919.965392851828	782.101697102651	925.648009953213	622.859302730782	724.847643063237	650.979671903021	713.188823343844	709.043591940514
4766	ENSG00000164032	13465.9252210753	10758.7622337255	6150.39520158459	8274.39587690301	5336.84765180883	5348.78156324641	8033.04934765587	10033.3322465216	7420.10653219269	11599.0413652807
4767	ENSG00000184343	5.7267692528176	5.60352199673206	5.76419419080093	0.923378627039729	5.86595697055268	9.98753983970642	6.33449875336162	3.98966091053945	1.73104083335884	0
4768	ENSG00000132646	4945.63792673327	4199.279384351	3327.09288693029	3695.361265413	3582.92651761358	3479.29569688682	3545.50944509583	4724.4234615638	3793.57598630591	5070.08158974723
4769	ENSG00000198753	456.996186374844	528.972476491506	389.659527298143	339.80333475062	315.588485015734	351.379810724217	728.467356636586	423.569000002272	691.550812926858	457.099168408351
4770	ENSG00000228137	5.7267692528176	5.60352199673206	5.76419419080093	0	3.51957418233161	3.63183266898415	0.904928393337374	3.32471742544954	3.46208166671769	1.19973535015315
4771	ENSG00000130822	34.3606155169056	24.655496785621	10.3755495434417	21.2377084219138	8.21233975877375	6.35570717072227	9.95421232671111	13.2988697017982	6.92416333343538	10.7976181513784
4772	ENSG00000132541	72.1572925855017	44.8281759738564	47.2663923645676	68.33001840094	35.1957418233161	69.9127788779449	75.109056647002	91.0972574573175	61.451949584239	110.37565221409
4773	ENSG00000262919	98.5004311484626	90.7770563470593	152.174726637144	105.265163482529	122.011904987496	151.629013930088	165.601895980739	128.334092622352	170.507522085846	169.162684371595
4774	ENSG00000183479	5.7267692528176	8.96563519477129	2.30567767632037	2.77013588111919	0	0	4.52464196668687	2.65977394035964	6.05864291675596	5.99867675076577
4775	ENSG00000101337	2278.10880877084	2261.58147788106	3427.38986585023	3145.95098232436	3325.99760230337	3195.10479053881	3222.45000867439	3111.93551022077	3211.94626629734	2873.3661636168
4776	ENSG00000189420	3.43606155169056	20.1726791882354	0	0	0	3.63183266898415	0	0	0	0
4777	ENSG00000105877	8.01747695394463	6.72422639607847	4.61135535264074	6.46365038927811	8.21233975877375	5.44774900347623	3.6197135733495	3.98966091053945	2.59656125003827	5.99867675076577
4778	ENSG00000063587	518.845294305274	518.886136897388	723.982790364596	645.441660300771	771.959937324733	899.786543740824	709.463860376501	518.655918370129	752.137242094418	598.667939726424
4779	ENSG00000227536	9.16283080450815	15.6898615908498	11.5283883816019	30.4714946923111	5.86595697055268	8.17162350521434	9.95421232671111	21.943135007967	9.52072458347364	17.9960302522973
4780	ENSG00000275759	9.16283080450815	3.36211319803923	11.5283883816019	12.9273007785562	8.21233975877375	8.17162350521434	12.6689975067232	15.2937001570679	6.05864291675596	8.39814745107208
4781	ENSG00000136944	219.907939308196	273.451873440524	148.716210122664	63.7131252657413	90.3357373465113	39.0422011915796	115.830834347184	65.1644615388111	115.114215418363	46.789678655973
4782	ENSG00000259321	2.29070770112704	3.36211319803923	3.45851651448056	4.61689313519865	0	0	0	0	0	2.39947070030631
4783	ENSG00000235961	37.7966770685961	29.1383143830067	23.0567767632037	9.23378627039729	15.251488123437	8.17162350521434	21.718281440097	9.30920879125872	28.5621737504209	28.7936484036757
4784	ENSG00000183837	8.01747695394463	0	1.15283883816019	1.84675725407946	0	0.907958167246038	0.904928393337374	3.98966091053945	0.865520416679422	2.39947070030631
